id,TA_formal
815400167021182976,4
815343042202914817,11
815296748138663937,24
815263478470635521,13
815242618791567360,4
815226015794524160,12
815208901872271360,10
815188511276072960,8
815173166846734336,9
815116644804657152,10
815041640763105280,9
815016879106486272,11
815009593847857152,11
814963398240825346,15
814949901385797632,8
814946936050642944,8
814935629352026116,10
814922195071664128,8
814908932799991808,14
814856323011637248,11
814852741587730432,2
814832362911571969,9
814788895590285312,4
814739620307103745,5
814682678813487104,7
814682436739203074,7
814650104217006085,8
814592672786763777,6
814587769984991233,11
814572158831759361,15
814571728131227648,9
814544463783743488,8
814538983883571201,11
814533711890907136,6
814498784847794180,9
814434578492489728,5
814428936452964352,8
814417937431953408,5
814375971449143297,5
814355980431556608,16
814316266089549824,224
814246051234414592,7
814213604811620352,10
814162765187346432,11
814102648064512005,10
814088085059334144,11
814071148736638977,11
814013006531149824,16
813977128723091456,11
813976158253580289,5
813969023142678532,9
813927203956281344,9
813861529045135361,10
813840672490983424,11
813828117127163904,10
813801439982186497,4
813794094908633089,7
813767946740887554,9
813683365396234241,11
813656924596084736,8
813601807184396288,4
813585533603610624,15
813546776032579584,8
813487214218846211,5
813479500172271617,34
813469165864579073,11
813424179089379328,9
813409889355759616,7
813398968843599872,6
813329461626241024,7
813325316726910976,8
813318743296241668,3
813211789647376384,11
813204403800969217,10
813193371162472449,8
813183638749777920,6
813162303575261184,5
813161582867812352,2
813136276232818688,6
813127182226624512,5
813090571510304769,8
813051154531844096,29
813039096843137024,5
812998076046647296,9
812976832517525504,8
812961409747349504,10
812921481663488000,10
812893825333006336,9
812888428530593792,10
812862450970349568,8
812836232157859842,9
812816167735803905,12
812732075438526464,13
812727292971646976,11
812712002296680448,6
812693844630323200,9
812693100854448128,11
812692485000544256,13
812690588491517953,14
812689390883504128,12
812674243762749441,6
812642165918748672,8
812639230002417664,16
812628897464483840,5
812607571186040832,14
812547357585747968,7
812493504719032320,10
812459934839349248,5
812450831350005760,4
812422046386978816,11
812410455830491136,11
812387832417447937,4
812377623951278080,7
812287348365004801,10
812221210461437953,5
812150598942523393,11
812150309984178176,13
812098640542072832,7
812077259632672768,5
812004992727056385,12
811994780175581184,9
811992218651262977,7
811980143765975040,7
811979250131763200,10
811972338266861568,11
811956756033183745,13
811912029783068672,7
811898882523271169,9
811783826468962304,12
811776398511710208,10
811775044460412928,9
811749614613397504,11
811720158116986881,6
811712875245006849,9
811691673092812800,8
811658328417898498,6
811632556554801157,8
811617678830010369,10
811588289945812996,8
811586993817845762,12
811560975098908672,19
811545616979529728,4
811540232751476737,13
811526677041922048,7
811449160989900800,7
811446345806417920,10
811407678820012033,9
811388831266115584,11
811380789904625665,14
811323572635529220,9
811305750245076996,7
811305281237856256,5
811294629840781312,12
811254890337095680,8
811223579173986310,10
811216592524767232,13
811144574940880896,8
811120462797410304,11
811117826530492416,8
811113623087149056,12
811112720670085120,9
811021320934801408,12
811015280021344256,15
810998241848213504,12
810981037056684032,9
810980181913600001,9
810975934467731456,18
810931235132506112,9
810913591918346241,8
810888679824752640,11
810884105973956608,5
810869905826476033,9
810866027999305728,17
810862271614296064,15
810798081042223104,5
810776051056050176,8
810760946281025536,8
810740019031920640,9
810717384185094144,3
810711509772988417,10
810673602500689920,9
810655312390868992,11
810646135425601537,6
810628800614694912,10
810627817029386240,8
810575604391309312,13
810573137268117504,9
810572887719575552,9
810566152099336192,24
810547811649552384,5
810497351412580352,7
810484847915520000,7
810471203819421697,8
810409522292490240,10
810395689884581890,9
810394172389625857,13
810383585496670208,8
810346754898063360,14
810233558208040960,36
810229375526436864,10
810193033392259072,7
810167984752828416,17
810145031281590272,8
810140257782001664,33
810132699352600576,14
810123183248510976,9
810069546057035776,9
810069285506863104,15
810030779547914240,6
810006151848923136,9
809930063206457344,8
809920490164908032,1
809900543019782144,10
809853752035266561,10
809850052977913856,1
809847585406144514,10
809845583355801600,12
809836895974866944,11
809827201344475137,6
809821149353877506,8
809808141428867072,12
809804521174106113,23
809796736336138240,7
809795476262363136,11
809788957777154050,8
809769228316372992,11
809724885085851648,10
809676995084910592,16
809669164688347138,9
809645234191618048,10
809626157754814464,20
809618060428607488,8
809578434385117185,22
809503310889844737,35
809503304166363136,12
809499526419611648,3
809496846154481664,6
809427035097563136,14
809419002766393344,6
809410499733553152,3
809390388767322112,12
809390169073811456,9
809339481006440448,8
809313633620688897,27
809280754517540864,16
809246750376607749,16
809222557304049665,6
809187950273695744,10
809147835744747520,6
809135926307852288,8
809128329152499713,9
809117004540022784,7
809095866451709952,5
809007552793026560,8
808909650779324416,7
808786576155152384,13
808746214027993088,9
808698888332988417,6
808684985460912128,7
808683013374693378,10
808662825799417861,12
808528878532599812,11
808453851913170944,11
808446345644220416,13
808391508458147840,23
808348476480385024,11
808343923458445312,8
808318510539636736,12
808298624727871488,13
808297381540331521,11
808187253461843968,9
808148327338541056,13
808125506000482305,16
808105422116753412,9
808090254611808256,10
808081574155743233,10
808054877360361472,4
808023551894781952,6
807997122746322944,2
807984797821894656,2
807982612551790592,8
807967110496391169,14
807963162616233985,13
807920387405258754,11
807902756602335232,9
807854562132557824,8
807735270368047104,12
807717038672252928,10
807696813964857344,11
807682189517328384,13
807628117321875457,9
807605818380128256,12
807601281904807936,11
807535139739811841,10
807510952405061632,6
807492568598671364,9
807414477314490368,12
807384854459535361,6
807378601100328960,10
807355419140165632,6
807333952197455873,13
807321412633497600,8
807290644855160835,7
807230048365322240,12
807210467257159680,10
807183556694962176,11
807029518544371712,14
807027243444793344,2
806966585894338560,34
806932658852859906,7
806928656475918336,7
806896373727629312,7
806882045108555776,9
806876612809539584,12
806873093100728320,9
806861019612069888,10
806832358821425152,10
806808486319443968,22
806781618866139136,5
806778479412854784,9
806778114239905793,11
806770293624762368,6
806752343576326144,13
806705982457991168,9
806646483697156104,14
806611218286989323,14
806579282705285120,7
806561174737207297,10
806553741579223040,5
806551095992401920,8
806524889062658048,11
806509825785991168,10
806425538084515841,9
806419981936316417,7
806354579692593156,10
806302486642434048,10
806300817330438144,11
806296320570863616,5
806266163869208576,8
806263201398669313,10
806259501372293121,9
806221944253255681,20
806187741180522497,8
806176320698875904,5
806153730206892032,8
806077225695055872,6
806073607394836480,10
806050974670487552,9
805977513906335745,9
805947620623421440,13
805943209729912833,9
805869848295251968,11
805842201611800576,10
805811494009061376,14
805797910864601088,16
805747218447732737,25
805716096275935233,9
805713700170723328,16
805673062901366784,5
805660729902858240,13
805603456715202564,12
805566491483635713,9
805539727793418240,13
805533180585541632,12
805488356239020032,9
805484674533429248,6
805408407503142912,9
805368060337070080,31
805311156592189440,8
805186497938718720,5
805119448281706498,13
805109559497003009,11
805105570067775488,9
805092674600632320,10
805087957354999813,5
805086700292673536,13
805082638482599936,7
805059267476725760,6
805045617110249472,3
805023967228686336,8
805010149538725888,15
804992289462517762,9
804981636303622144,8
804977990027374592,5
804882914362134528,10
804861619410898944,7
804860205590659072,9
804839815023730688,12
804815159571152896,11
804812595161137152,12
804804114320359424,11
804737257081044993,7
804584608260124672,6
804497915381157888,11
804443015658016769,6
804439555600510976,8
804428459091042304,10
804424866187317248,9
804386684452401153,9
804345064013070337,8
804317270277320704,12
804309992388120576,7
804300586200035328,8
804268528249487360,13
804192312268128257,6
804180753307209728,12
804176992576868354,12
804161870852722689,11
804158930075209728,10
804134836239814656,6
804123103995580416,8
858460992073863168,28
858440305447755777,10
858425660611678210,36
858414650727313408,8
858403073718353922,9
858395917967384576,8
858347176740745217,11
858331831518855174,15
858253529533870081,14
858249012130050048,8
858228368424280064,19
858088443070599168,11
858071023924768769,5
858067935125962756,12
858063184758018049,12
858055725720915968,14
858053960334098432,9
858017072353345537,11
858006662728351749,6
857994068244279296,11
857961539797737472,12
857959622581395456,12
857945771764850689,10
857898970173100032,10
857890887271100416,11
857832466278514688,8
857782810337320960,16
857753042518630400,9
857744605193940993,10
857733099827933184,3
857681695708938240,9
857676005569433600,5
857665906595569665,8
857654828385927168,9
857638748997242881,14
857622913448636416,15
857622032481230849,11
857612845533581314,5
857610416750571520,9
857610301918908416,10
857591708929884160,8
857590009863516161,12
857587126497669120,9
857586415194046465,6
857583866386763781,12
857572808662142976,32
857559227384160256,10
857482000172810242,12
857430282777104385,7
857408737249767426,11
857367324206280704,11
857363919110905856,8
857355038691397632,10
857343791187066881,11
857319625314508804,25
857304290955841544,9
857290716338368514,11
857257147624804352,7
857078813796302849,11
857018929897775106,7
856976114098614272,10
856969458237280256,10
856962411869483010,12
856942144363409417,11
856859783294582784,5
856826956419092480,14
856807007654948865,8
856800968251498496,18
856712638545354754,9
856709365742567424,9
856688838588198916,11
856661570197344257,10
856625684709605376,12
856623605509128192,9
856609718076362752,12
856571961010511877,9
856553124315770880,13
856535709775257600,17
856508039033217024,9
856501194595987457,14
856493024783859712,10
856486030609874945,15
856485630582325248,14
856452937685577728,13
856447633035898880,9
856345195935346688,7
856314113978511361,9
856296408831455232,5
856295394816536576,4
856226449312940032,13
856223525656563712,9
856216864615256067,13
856192274895712256,4
856153211165659136,4
856090132918697984,20
856089014063034370,31
856087018719387649,5
856079993360797696,10
855994609654169600,7
855983569835102208,10
855979794160386049,13
855930048964177920,10
855909031453614080,8
855890204925853698,12
855850189449379840,12
855833612842934272,6
855829692787679232,11
855793568102973440,15
855784400285466626,10
855776607650406400,11
855746267582001154,7
855741472124977156,10
855738715817246720,7
855732922216849408,9
855661374554259460,18
855594758193983488,3
855570270567923712,13
855544568095354886,11
855533337737297920,6
855519862751457280,6
855483443760812032,10
855477821799620609,8
855474239708827648,2
855454835302424576,10
855441573110317056,10
855358464125804545,7
855345019888205824,8
