id,PT_formal
815400167021182976,4
815343042202914817,14
815296748138663937,8
815263478470635521,18
815242618791567360,4
815226015794524160,14
815208901872271360,10
815188511276072960,4
815173166846734336,9
815116644804657152,14
815041640763105280,9
815016879106486272,13
815009593847857152,11
814963398240825346,21
814949901385797632,8
814946936050642944,11
814935629352026116,10
814922195071664128,9
814908932799991808,14
814856323011637248,4
814852741587730432,13
814832362911571969,4
814788895590285312,4
814739620307103745,5
814682678813487104,7
814682436739203074,7
814650104217006085,2
814592672786763777,15
814587769984991233,11
814572158831759361,16
814571728131227648,8
814544463783743488,8
814538983883571201,13
814533711890907136,13
814498784847794180,15
814434578492489728,10
814428936452964352,8
814417937431953408,7
814375971449143297,10
814355980431556608,8
814316266089549824,10
814246051234414592,15
814213604811620352,10
814162765187346432,11
814102648064512005,11
814088085059334144,11
814071148736638977,11
814013006531149824,16
813977128723091456,12
813976158253580289,4
813969023142678532,16
813927203956281344,9
813861529045135361,8
813840672490983424,10
813828117127163904,14
813801439982186497,1
813794094908633089,14
813767946740887554,15
813683365396234241,10
813656924596084736,8
813601807184396288,11
813585533603610624,9
813546776032579584,13
813487214218846211,5
813479500172271617,16
813469165864579073,11
813424179089379328,12
813409889355759616,8
813398968843599872,7
813329461626241024,14
813325316726910976,6
813318743296241668,3
813211789647376384,11
813204403800969217,16
813193371162472449,8
813183638749777920,12
813162303575261184,10
813161582867812352,2
813136276232818688,5
813127182226624512,5
813090571510304769,9
813051154531844096,17
813039096843137024,8
812998076046647296,8
812976832517525504,12
812961409747349504,9
812921481663488000,10
812893825333006336,12
812888428530593792,10
812862450970349568,7
812836232157859842,11
812816167735803905,16
812732075438526464,13
812727292971646976,14
812712002296680448,6
812693844630323200,11
812693100854448128,10
812692485000544256,22
812690588491517953,15
812689390883504128,11
812674243762749441,6
812642165918748672,1
812639230002417664,16
812628897464483840,5
812607571186040832,12
812547357585747968,7
812493504719032320,14
812459934839349248,18
812450831350005760,4
812422046386978816,12
812410455830491136,13
812387832417447937,4
812377623951278080,9
812287348365004801,10
812221210461437953,9
812150598942523393,8
812150309984178176,9
812098640542072832,9
812077259632672768,5
812004992727056385,17
811994780175581184,9
811992218651262977,7
811980143765975040,14
811979250131763200,10
811972338266861568,9
811956756033183745,12
811912029783068672,8
811898882523271169,11
811783826468962304,12
811776398511710208,10
811775044460412928,9
811749614613397504,10
811720158116986881,8
811712875245006849,20
811691673092812800,14
811658328417898498,7
811632556554801157,12
811617678830010369,16
811588289945812996,11
811586993817845762,13
811560975098908672,14
811545616979529728,12
811540232751476737,9
811526677041922048,4
811449160989900800,8
811446345806417920,9
811407678820012033,7
811388831266115584,10
811380789904625665,13
811323572635529220,10
811305750245076996,7
811305281237856256,5
811294629840781312,8
811254890337095680,11
811223579173986310,10
811216592524767232,11
811144574940880896,8
811120462797410304,11
811117826530492416,8
811113623087149056,12
811112720670085120,9
811021320934801408,15
811015280021344256,15
810998241848213504,12
810981037056684032,13
810980181913600001,9
810975934467731456,8
810931235132506112,9
810913591918346241,14
810888679824752640,12
810884105973956608,6
810869905826476033,8
810866027999305728,21
810862271614296064,14
810798081042223104,16
810776051056050176,8
810760946281025536,7
810740019031920640,12
810717384185094144,3
810711509772988417,9
810673602500689920,9
810655312390868992,9
810646135425601537,6
810628800614694912,1
810627817029386240,14
810575604391309312,11
810573137268117504,9
810572887719575552,8
810566152099336192,15
810547811649552384,8
810497351412580352,11
810484847915520000,12
810471203819421697,8
810409522292490240,12
810395689884581890,9
810394172389625857,10
810383585496670208,8
810346754898063360,13
810233558208040960,9
810229375526436864,6
810193033392259072,17
810167984752828416,12
810145031281590272,8
810140257782001664,9
810132699352600576,7
810123183248510976,9
810069546057035776,9
810069285506863104,5
810030779547914240,6
810006151848923136,9
809930063206457344,8
809920490164908032,2
809900543019782144,9
809853752035266561,10
809850052977913856,11
809847585406144514,13
809845583355801600,10
809836895974866944,6
809827201344475137,6
809821149353877506,9
809808141428867072,12
809804521174106113,11
809796736336138240,7
809795476262363136,15
809788957777154050,8
809769228316372992,8
809724885085851648,10
809676995084910592,16
809669164688347138,8
809645234191618048,12
809626157754814464,16
809618060428607488,9
809578434385117185,8
809503310889844737,14
809503304166363136,12
809499526419611648,3
809496846154481664,5
809427035097563136,14
809419002766393344,8
809410499733553152,5
809390388767322112,12
809390169073811456,8
809339481006440448,8
809313633620688897,11
809280754517540864,16
809246750376607749,12
809222557304049665,5
809187950273695744,18
809147835744747520,17
809135926307852288,17
809128329152499713,12
809117004540022784,18
809095866451709952,8
809007552793026560,17
808909650779324416,6
808786576155152384,11
808746214027993088,9
808698888332988417,6
808684985460912128,7
808683013374693378,14
808662825799417861,12
808528878532599812,12
808453851913170944,9
808446345644220416,15
808391508458147840,11
808348476480385024,10
808343923458445312,12
808318510539636736,10
808298624727871488,13
808297381540331521,15
808187253461843968,13
808148327338541056,15
808125506000482305,16
808105422116753412,10
808090254611808256,10
808081574155743233,15
808054877360361472,8
808023551894781952,15
807997122746322944,14
807984797821894656,11
807982612551790592,8
807967110496391169,8
807963162616233985,4
807920387405258754,3
807902756602335232,11
807854562132557824,8
807735270368047104,10
807717038672252928,9
807696813964857344,10
807682189517328384,14
807628117321875457,9
807605818380128256,21
807601281904807936,11
807535139739811841,10
807510952405061632,7
807492568598671364,7
807414477314490368,2
807384854459535361,7
807378601100328960,10
807355419140165632,12
807333952197455873,13
807321412633497600,13
807290644855160835,10
807230048365322240,12
807210467257159680,10
807183556694962176,11
807029518544371712,14
807027243444793344,17
806966585894338560,17
806932658852859906,9
806928656475918336,7
806896373727629312,11
806882045108555776,10
806876612809539584,10
806873093100728320,10
806861019612069888,7
806832358821425152,10
806808486319443968,8
806781618866139136,6
806778479412854784,7
806778114239905793,11
806770293624762368,18
806752343576326144,12
806705982457991168,9
806646483697156104,16
806611218286989323,13
806579282705285120,7
806561174737207297,10
806553741579223040,12
806551095992401920,10
806524889062658048,11
806509825785991168,20
806425538084515841,9
806419981936316417,6
806354579692593156,10
806302486642434048,19
806300817330438144,9
806296320570863616,10
806266163869208576,19
806263201398669313,10
806259501372293121,9
806221944253255681,11
806187741180522497,14
806176320698875904,3
806153730206892032,10
806077225695055872,5
806073607394836480,8
806050974670487552,13
805977513906335745,15
805947620623421440,12
805943209729912833,6
805869848295251968,10
805842201611800576,11
805811494009061376,14
805797910864601088,3
805747218447732737,14
805716096275935233,15
805713700170723328,8
805673062901366784,9
805660729902858240,13
805603456715202564,12
805566491483635713,11
805539727793418240,10
805533180585541632,8
805488356239020032,9
805484674533429248,14
805408407503142912,8
805368060337070080,11
805311156592189440,10
805186497938718720,16
805119448281706498,12
805109559497003009,11
805105570067775488,8
805092674600632320,10
805087957354999813,11
805086700292673536,14
805082638482599936,7
805059267476725760,14
805045617110249472,3
805023967228686336,8
805010149538725888,15
804992289462517762,9
804981636303622144,16
804977990027374592,5
804882914362134528,11
804861619410898944,5
804860205590659072,9
804839815023730688,9
804815159571152896,8
804812595161137152,13
804804114320359424,12
804737257081044993,14
804584608260124672,6
804497915381157888,11
804443015658016769,6
804439555600510976,12
804428459091042304,9
804424866187317248,9
804386684452401153,9
804345064013070337,8
804317270277320704,12
804309992388120576,12
804300586200035328,0
804268528249487360,10
804192312268128257,14
804180753307209728,10
804176992576868354,12
804161870852722689,9
804158930075209728,8
804134836239814656,7
804123103995580416,6
858460992073863168,5
858440305447755777,21
858425660611678210,18
858414650727313408,10
858403073718353922,10
858395917967384576,1
858347176740745217,9
858331831518855174,15
858253529533870081,14
858249012130050048,8
858228368424280064,12
858088443070599168,13
858071023924768769,1
858067935125962756,12
858063184758018049,12
858055725720915968,14
858053960334098432,9
858017072353345537,11
858006662728351749,16
857994068244279296,12
857961539797737472,16
857959622581395456,8
857945771764850689,18
857898970173100032,6
857890887271100416,5
857832466278514688,9
857782810337320960,16
857753042518630400,9
857744605193940993,3
857733099827933184,3
857681695708938240,9
857676005569433600,0
857665906595569665,15
857654828385927168,10
857638748997242881,14
857622913448636416,19
857622032481230849,11
857612845533581314,5
857610416750571520,14
857610301918908416,10
857591708929884160,10
857590009863516161,12
857587126497669120,17
857586415194046465,12
857583866386763781,12
857572808662142976,12
857559227384160256,10
857482000172810242,10
857430282777104385,7
857408737249767426,11
857367324206280704,11
857363919110905856,13
857355038691397632,14
857343791187066881,11
857319625314508804,7
857304290955841544,8
857290716338368514,10
857257147624804352,7
857078813796302849,11
857018929897775106,7
856976114098614272,11
856969458237280256,11
856962411869483010,12
856942144363409417,11
856859783294582784,18
856826956419092480,13
856807007654948865,8
856800968251498496,11
856712638545354754,2
856709365742567424,2
856688838588198916,11
856661570197344257,10
856625684709605376,12
856623605509128192,9
856609718076362752,13
856571961010511877,12
856553124315770880,13
856535709775257600,13
856508039033217024,4
856501194595987457,9
856493024783859712,7
856486030609874945,15
856485630582325248,14
856452937685577728,7
856447633035898880,9
856345195935346688,8
856314113978511361,9
856296408831455232,2
856295394816536576,4
856226449312940032,11
856223525656563712,8
856216864615256067,9
856192274895712256,14
856153211165659136,9
856090132918697984,15
856089014063034370,11
856087018719387649,5
856079993360797696,10
855994609654169600,7
855983569835102208,10
855979794160386049,13
855930048964177920,10
855909031453614080,7
855890204925853698,15
855850189449379840,12
855833612842934272,16
855829692787679232,13
855793568102973440,11
855784400285466626,10
855776607650406400,11
855746267582001154,9
855741472124977156,4
855738715817246720,7
855732922216849408,9
855661374554259460,12
855594758193983488,15
855570270567923712,13
855544568095354886,9
855533337737297920,1
855519862751457280,10
855483443760812032,10
